season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,HC Brook,Harry Brook,13.0,21.0,28,1.0,0.0,61.90,False,False,"{'wickets': 3, 'runs': 34}",6.6, b Chahal,"<strong>knocks him over!</strong> Back of a length delivery on middle and off stump that skids through. Brook tries to cut it but does not have any room to work with. It sneaks past the bat and then crashes into the stumps! Brook's troubled stay comes to an end, and SRH sink further in trouble!",
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Washington Sundar,Washington Sundar,1.0,5.0,10,0.0,0.0,20.00,False,False,"{'wickets': 4, 'runs': 39}",8.2,c Hetmyer b Holder,"<strong>straight up and taken by Hetmyer!</strong> Back of a length delivery on middle and leg stump that climbs onto Sundar. He has a hack across the line but because the ball gets big on him, he can only spoon it towards Hetmyer at extra cover! SRH in all sorts of trouble now!",
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,GD Phillips,Glenn Phillips,8.0,6.0,6,0.0,1.0,133.33,False,False,"{'wickets': 5, 'runs': 48}",9.3,c Asif b Ashwin,"<strong>straight to cover!</strong> Looped up on a full length outside off stump, and Phillips' eyes light up. He drives at it but is always reaching out for the ball. In the end, he gets it off the toe end and offers a simple catch to Asif!",
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abdul Samad,Abdul Samad,32.0,32.0,51,2.0,1.0,100.00,False,True,{},,not out,,
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AU Rashid,Adil Rashid,18.0,13.0,17,1.0,1.0,138.46,False,False,"{'wickets': 7, 'runs': 81}",13.6,st &dagger;Samson b Chahal,"<strong>stumped by a mile!</strong> Flighted up nicely on a length outside off stump. Rashid hares down the track but is nowhere close to the pitch of the ball. He has a swish anyway but misses the ball by quite some distance as it rips past the outside edge. Samson does the rest behind the stumps, and SRH are seven down now!",
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,6.0,10.0,20,0.0,0.0,60.00,True,False,"{'wickets': 8, 'runs': 95}",17.5, b Chahal,"<strong>cleans him up!</strong> Googly on a length on middle and off stump. Kumar has no clue about it and looks to crash it through the off side. The ball rips back into him, cuts him in half and then disturbs the furniture! RR just two wickets away from victory now!",
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Umran Malik,Umran Malik,19.0,8.0,12,1.0,2.0,237.50,False,True,{},,not out,,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,RG Sharma,Rohit Sharma,1.0,10.0,30,0.0,0.0,10.00,True,False,"{'wickets': 3, 'runs': 20}",5.2,c &dagger;Karthik b Akash Deep,<b>The drop doesn't prove costly.</b> Was a length ball outside off and Rohit pushed at it without moving his feet. The ball seamed away to take the outside edge. Karthik accepted it gleefully,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Ishan Kishan,Ishan Kishan,10.0,13.0,13,2.0,0.0,76.92,False,False,"{'wickets': 1, 'runs': 11}",2.3,c Patel b Mohammed Siraj,<b>taken at deep third.</b> That's the pressure of two dot balls. Was a length ball at the stumps and Kishan looked to pick it up over square leg only to get an outside edge that flew to Harshal,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,C Green,Cameron Green,5.0,4.0,6,1.0,0.0,125.00,False,False,"{'wickets': 2, 'runs': 16}",3.3, b Topley,"<b>bowled 'im!</b> Full and straight, 137.1kph. Green looks to go hard but all he manages is an inside edge. It hit the bat on the full and crashed into the stumps",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,SA Yadav,Suryakumar Yadav,15.0,16.0,35,1.0,0.0,93.75,False,False,"{'wickets': 4, 'runs': 48}",8.5,c Shahbaz Ahmed b Bracewell,short of length outside off. Surya goes for the cut but ends up hitting it straight to Shahbaz at backward point. It was at an awkward height but Shahbaz leapt in the air and took it comfortably,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,NT Tilak Varma,Tilak Varma,84.0,46.0,85,9.0,4.0,182.60,False,True,{},,not out,,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,N Wadhera,Nehal Wadhera,21.0,13.0,25,1.0,2.0,161.53,False,False,"{'wickets': 5, 'runs': 98}",13.5,c Kohli b Sharma,"<b>third time unlucky.</b> Full on the stumps, Wadhera goes for another big hit but fails to get under it this time. Ends up hitting straight towards Kohli at long-on",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,TH David,Tim David,4.0,7.0,11,0.0,0.0,57.14,False,False,"{'wickets': 6, 'runs': 105}",15.3, b Sharma,"<B>huge, huge wicket.</b> Full on the stumps. David goes for the slog sweep but misses it altogether. The ball clatters into the stumps",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,HR Shokeen,Hrithik Shokeen,5.0,3.0,12,1.0,0.0,166.66,False,False,"{'wickets': 7, 'runs': 123}",17.1,c du Plessis b Patel,"<b>an excellent catch by du Plessis</b>. It was full around off from Harshal, Shokeen looked to chip it over mid-off but du Plessis ran sideways to his left, keeping his eyes on the ball. He judged it perfectly and timed his jump well to pouch it with both hands over his shoulder. Completed the catch by tumbling over",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Arshad Khan,Arshad Khan,15.0,9.0,19,0.0,1.0,166.66,False,True,{},,not out,,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,82.0,49.0,75,6.0,5.0,167.34,False,True,{},,not out,,
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,73.0,43.0,66,5.0,6.0,169.76,True,False,"{'wickets': 1, 'runs': 148}",14.5,c David b Arshad Khan,"<strong>Slower length ball that is ballooned straight up and David ain't dropping those!</strong> Angled across Faf, who is not able to get the pace off the surface. Loses his shape and ends up lofting the ball to long-on.",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,0.0,3.0,6,0.0,0.0,0.00,False,False,"{'wickets': 2, 'runs': 149}",15.3,c Tilak Varma b Green,"<strong>Flicked straight to deep square leg and Green has his first IPL wicket!</strong> Length on middle, he gets across and gets a good chunk on that. But couldn't find the gap, unfortunately. Tilak makes no mistake.",
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,12.0,3.0,5,0.0,2.0,400.00,False,True,{},,not out,,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,57.0,31.0,55,3.0,4.0,183.87,False,False,"{'wickets': 1, 'runs': 110}",9.1,c Wood b Ravi Bishnoi,"<b>and right away, Bishnoi finally collars one of the openers!</b> Fullish length ball flighted on fifth stump, Gaikwad goes for a slog sweep over midwicket and the turn away plus some extra bounce produces a top edge that swirls to short third man. Tremendous athletic take by the fielder leaping up to reach high above his head while backpedaling from the edge of the circle.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,47.0,29.0,62,5.0,2.0,162.06,False,False,"{'wickets': 2, 'runs': 118}",10.2,c Pandya b Wood,"<strong>Krunal and Wood team up to put a leash on Conway!</strong> Short ball on the stumps, hustled for pace trying to pull over midwicket, it hangs up in the air long enough for Krunal to charge in off the rope covering 20 yards before putting in a diving effort to latch onto this at ankle height. Superb effort!",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,27.0,16.0,22,1.0,3.0,168.75,False,False,"{'wickets': 3, 'runs': 150}",13.5,c Wood b Ravi Bishnoi,"googly flighted full on leg stump giving it more air again at 93 kph, Dube goes for another booming slog and top edges this spinning away from him with the ball swirling off the bat toward short third man. Very basic catch taken by Wood this time on the ring waiting for the ball to come down at head height.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,19.0,13.0,25,3.0,0.0,146.15,False,False,"{'wickets': 4, 'runs': 166}",15.2,st &dagger;Pooran b Ravi Bishnoi,Moeen charges a good length ball and keeps running to the dugout. Nowhere near the pitch of this googly on middle and it spins past Moeen's heave as well as off stump for a simple stumping by Pooran.,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BA Stokes,Ben Stokes,8.0,8.0,16,1.0,0.0,100.00,False,False,"{'wickets': 5, 'runs': 178}",16.6,c Yash Thakur b Avesh Khan,slower ball fools Stokes at 123 kph on a fullish length on off stump. Stokes goes to heave this over midwicket but skies a top edge to short third on the ring. Simple catch taken by Thakur bending on his haunches.,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AT Rayudu,Ambati Rayudu,27.0,14.0,26,2.0,2.0,192.85,False,True,{},,not out,,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,3.0,6.0,13,0.0,0.0,50.00,False,False,"{'wickets': 6, 'runs': 203}",19.1,c Ravi Bishnoi b Wood,"length ball outside leg stump at 143 kph, Jadeja goes to pull and skies this to deep midwicket. Simple catch taken by Bishnoi jogging in from the rope before settling on his knees 10 yards in for a catch on his haunches.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,12.0,3.0,6,0.0,2.0,400.00,True,False,"{'wickets': 7, 'runs': 215}",19.4,c Ravi Bishnoi b Wood,"Dhoni's innings is short and sweet! Length ball wide outside off on the guideline, tries to repeat his first ball slash over third man for six but comes off the toe and swirls to Bishnoi coming in off the sweeper rope for his second catch of the over, taken on his knees 10 yards in from the rope.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MJ Santner,Mitchell Santner,1.0,1.0,2,0.0,0.0,100.00,False,True,{},,not out,,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KL Rahul,KL Rahul,20.0,18.0,42,2.0,0.0,111.11,True,False,"{'wickets': 3, 'runs': 82}",7.2,c Gaikwad b Ali,"fullish length ball on middle, Rahul slog sweeps this to wide midwicket. Doesn't come close to getting enough juice on the shot and Gaikwad ranges to his left to take this 15 yards inside the rope at rib height.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KR Mayers,Kyle Mayers,53.0,22.0,35,8.0,2.0,240.90,False,False,"{'wickets': 1, 'runs': 79}",5.3,c Conway b Ali,"full on off, slog sweeps this flat but picks out deep midwicket five yards inside the rope at head height. A ferocious half-century comes to an abrupt end. Conway hardly had to move for the catch.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,DJ Hooda,Deepak Hooda,2.0,6.0,6,0.0,0.0,33.33,False,False,"{'wickets': 2, 'runs': 82}",6.6,c Stokes b Santner,"fullish length on fifth stump, tries to slog this over wide long-on but Stokes covers 15 yards to his right, settles and reaches up to snatch this at head height two yards in from the rope. If he wasn't there it was most likely landing just over the rope for six.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KH Pandya,Krunal Pandya,9.0,9.0,14,0.0,1.0,100.00,False,False,"{'wickets': 4, 'runs': 105}",9.6,c Jadeja b Ali,"fullish length on fifth stump, charges and lofts a drive down the ground but doesn't middle it that well, comes off more of the inner half of the bat and picks out Jadeja two yards inside the rope at head height for a basic catch.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MP Stoinis,Marcus Stoinis,21.0,18.0,26,0.0,1.0,116.66,False,False,"{'wickets': 5, 'runs': 130}",13.2, b Ali,"<strong>bullseye!</strong> Good length ball on the stumps, Stoinis backs away from leg trying to heave over wide long-on and misses. The ball spins in and leg stump is knocked back just under the bails.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,N Pooran,Nicholas Pooran,32.0,18.0,28,2.0,3.0,177.77,False,False,"{'wickets': 6, 'runs': 156}",15.6,c Stokes b Deshpande,"goes for wide yorker again, doesn't get it full enough and Pooran smokes a blistering drive flat to wide long-off. However, he doesn't get the elevation on it. Stokes on the boundary comes in initially before going back and takes a head height catch two yards in from the rope. If he's not there, it's thudding into the ads for six.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,A Badoni,Ayush Badoni,23.0,18.0,38,0.0,0.0,127.77,False,False,"{'wickets': 7, 'runs': 195}",19.3,c &dagger;Dhoni b Deshpande,"full on middle, skies a drive high in the air swirling wide of Dhoni's right. He shuffles over toward the edge of the ring at short third to take a simple catch.",
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,K Gowtham,Krishnappa Gowtham,17.0,11.0,26,0.0,1.0,154.54,False,True,{},,not out,,
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MA Wood,Mark Wood,10.0,3.0,2,1.0,1.0,333.33,False,True,{},,not out,,
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,DA Warner,David Warner,37.0,32.0,48,7.0,0.0,115.62,True,False,"{'wickets': 3, 'runs': 67}",8.2, b Joseph,"<strong>Warner plays on and it's that angled bat that once again has brought about his downfall!</strong> On a length just outside off, was 145.5kph that delivery. He shapes for the cut, but the ball is quite close to him. Evetually, a thick inside-edge is all he gets that clatters into his stumps. Delight for Joseph, dismay for Warner.",
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PP Shaw,Prithvi Shaw,7.0,5.0,17,1.0,0.0,140.00,False,False,"{'wickets': 1, 'runs': 29}",2.4,c Joseph b Mohammed Shami,"<strong>Short ball does the trick for Shami!</strong> Banged in short, and hurries Shaw, whose weight was forward. He still tries to got for the pull, but can only get a top-edge with the ball ballooning straight up for mid-on to take a comfortable catch.",
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,MR Marsh,Mitchell Marsh,4.0,4.0,10,1.0,0.0,100.00,False,False,"{'wickets': 2, 'runs': 37}",4.2, b Mohammed Shami,"<strong>Cleans him up, and Shami has his second!</strong> Length ball with a bit of shape away from the batter. He looks to push through the off-side, without any foot movement and is caught on the crease. Can only manage a thick inside-edge as the ball rattles his off and middle poles.",
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,SN Khan,Sarfaraz Khan,30.0,34.0,66,2.0,0.0,88.23,False,False,"{'wickets': 6, 'runs': 130}",16.2,c Little b Rashid Khan,"<strong>Goes for a sweep again, gets a top-edge and Little makes no mistake at deep backward square leg.</strong> Slightly slower through the air, outside off. He lines up for that sweep, but can only mistime it this time around. The ball goes high up and Little, I think misjudged the catch initially, but held on.",
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,RR Rossouw,Rilee Rossouw,0.0,1.0,4,0.0,0.0,0.00,False,False,"{'wickets': 4, 'runs': 67}",8.3,c Tewatia b Joseph,"<strong>Oh, what a snorter of a delivery first up, and has Tewatia pulled off a blinder at point?</strong> Yes,s he has! Banged in short with the line shoulder-high. Rossouw was not expecting this first ball. Fends at it awkwardly with the ball going to point. Tewatia dives forward and seems to have picked put a beauty. The third umpire has been called for, and he deems that has carried clearly into Tewatia's hands. Joseph bowled that at 146kph and Rossouw had no answers.",
2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Abishek Porel,Abishek Porel,20.0,11.0,25,0.0,2.0,181.81,False,False,"{'wickets': 5, 'runs': 101}",12.2, b Rashid Khan,"<strong>Takes two balls to create an impact! What a bowler, what a cricketer!</strong> Fuller, bowled at 94.3kph. Porel plays all around it, and sees his stumps in a mess. Was nowhere near it. Lost his balance, lost his footwork. Can't keep Rashid out of the game for too long.",
